,0
13930,3350922852
13931,3350921142
13932,3348629737
13933,3346941290
13934,3346585864
13935,3346010661
13936,3345917137
13937,3345912630
13938,3344850114
13939,3342942705
13940,3340711039
13941,3340666541
13942,3339847187
13943,3378725988
13944,3378681411
13945,3364628258
13946,3364606771
13947,3363044521
13948,3363050200
13949,3361632778
13950,3361611312
13951,3361556417
13952,3361553118
13953,3361540722
13954,3361387792
13955,3361423036
13956,3361268980
13957,3361241393
13958,3361115265
13959,3361065899
13960,3361021439
13961,3359384532
13962,3357552700
13963,3357449316
13964,3355978961
13965,3350174296
13966,3347734463
13967,3344775009
13968,3344757886
13969,3344751064
13970,3344604504
13971,3344384980
13972,3344369784
13973,3344223184
13974,3344137974
13975,3344153493
13976,3344085737
13977,3344049476
13978,3344042906
13979,3343943534
13980,3343356288
13981,3341455724
13982,3341361709
13983,3341313595
13984,3340589537
13985,3340533691
13986,3337941075
13987,3334978709
13988,3332062780
13989,3330240560
13990,3330175207
13991,3327490272
13992,3327189721
13993,3364867909
13994,3364431774
13995,3363907954
13996,3358309686
13997,3357000075
13998,3354866377
13999,3348896258
14000,3348910240
14001,3369510969
14002,3343715444
14003,3342658490
14004,3328010189
14005,3323346273
14006,3323314327
14007,3323279542
14008,3323267382
14009,3322604785
14010,3322310132
14011,3322284632
14012,3322251486
14013,3322205524
14014,3322166219
14015,3322183686
14016,3321531585
14017,3321525266
14018,3320369841
14019,3320298228
14020,3318110413
14021,3318063092
14022,3317898294
14023,3317862193
14024,3317089136
14025,3316860987
14026,3316566313
14027,3316572893
14028,3316492766
14029,3316436667
14030,3313967542
14031,3313895686
14032,3313861842
14033,3313218146
14034,3313185613
14035,3313139709
14036,3313135217
14037,3312827463
14038,3311219084
14039,3311177046
14040,3309976916
14041,3309010408
14042,3308957543
14043,3308944980
14044,3308923127
14045,3308901793
14046,3307184104
14047,3307210173
14048,3307134011
14049,3307099157
14050,3307115143
14051,3307064925
14052,3307093129
14053,3380613651
14054,3380597175
14055,3380563984
14056,3380530875
14057,3380417114
14058,3378850518
14059,3376633486
14060,3374295580
14061,3374252156
14062,3374203767
14063,3373757360
14064,3373790685
14065,3373721217
14066,3371613910
14067,3371232201
14068,3369955087
14069,3369878874
14070,3369884250
14071,3369465225
14072,3364901051
14073,3360275697
14074,3360199108
14075,3360134591
14076,3360012452
14077,3359383856
14078,3359283102
14079,3359245457
14080,3359116853
14081,3359072168
14082,3356758360
14083,3355767226
14084,3355728310
14085,3355658895
14086,3355639863
14087,3355572489
14088,3355016972
14089,3355022840
14090,3354927521
14091,3354922938
14092,3354820481
14093,3354715608
14094,3353561905
14095,3353427872
14096,3352803184
14097,3352770725
14098,3351119243
14099,3349411462
14100,3347572347
14101,3347519779
14102,3347346922
14103,3347353740
14104,3382526629
14105,3382502949
14106,3380758462
14107,3380072061
14108,3357267551
14109,3355987511
14110,3355901526
14111,3355845122
14112,3344944227
14113,3341030324
14114,3340041349
14115,3339976579
14116,3337649064
14117,3337604598
14118,3336369968
14119,3336122365
14120,3382446134
14121,3378868333
14122,3373552946
14123,3373512020
14124,3372169907
14125,3372094232
14126,3372035662
14127,3371937418
14128,3371950358
14129,3371910701
14130,3371800548
14131,3369875480
14132,3360126211
14133,3360048129
14134,3353406810
14135,3353265826
14136,3350165708
14137,3349633129
14138,3349542396
14139,3349379057
14140,3348534249
14141,3348423434
14142,3348020161
14143,3347812831
14144,3347702755
14145,3347505797
14146,3347082433
14147,3347061162
14148,3345601474
14149,3345347959
14150,3345365394
14151,3345267979
14152,3343771561
14153,3343700410
14154,3343440483
14155,3343396812
14156,3343390886
14157,3343348769
14158,3343295897
14159,3343285859
14160,3342127939
14161,3341482907
14162,3341430317
14163,3341276108
14164,3341197402
14165,3341127804
14166,3341049063
14167,3340403285
14168,3340009514
14169,3382429184
14170,3382452323
14171,3382377971
14172,3382372619
14173,3382341164
14174,3382183465
14175,3380966575
14176,3380214655
14177,3379688343
14178,3379681693
14179,3379259010
14180,3378519601
14181,3377788431
14182,3377627017
14183,3377642521
14184,3377568753
14185,3377544108
14186,3377530026
14187,3377486154
14188,3377502198
14189,3377387964
14190,3377396316
14191,3377401354
14192,3377347649
14193,3377014110
14194,3375753244
14195,3375761529
14196,3375702996
14197,3375173646
14198,3375078220
14199,3375006373
14200,3374777511
14201,3374038461
14202,3374074492
14203,3374063298
14204,3374061922
14205,3374008907
14206,3374015753
14207,3373922045
14208,3373735976
14209,3372321492
14210,3372254043
14211,3372201825
14212,3372158704
14213,3372099571
14214,3372083946
14215,3372016779
14216,3371123738
14217,3370964379
14218,3370962026
14219,3370936515
14220,3370904056
14221,3370910971
14222,3370796600
14223,3370823076
14224,3370800111
14225,3370377424
14226,3369380500
14227,3369239687
14228,3369257145
14229,3369243852
14230,3369230988
14231,3367455903
14232,3367453263
14233,3367180879
14234,3366302921
14235,3366224365
14236,3366123405
14237,3366093539
14238,3366031635
14239,3365942785
14240,3360644282
14241,3381572278
14242,3381509303
14243,3381465821
14244,3381472561
14245,3380210653
14246,3378549317
14247,3378564977
14248,3371778325
14249,3357800737
14250,3354638009
14251,3354682579
14252,3354327742
14253,3352536172
14254,3350957583
14255,3350102238
14256,3348516604
14257,3344593305
14258,3344397954
14259,3340046908
14260,3331908510
14261,3331682259
14262,3325036783
14263,3380027027
14264,3380013814
14265,3379969101
14266,3373914708
14267,3373893517
14268,3373857543
14269,3373864576
14270,3367437429
14271,3367372228
14272,3367363685
14273,3367279281
14274,3367274349
14275,3367004810
14276,3366926275
14277,3366876104
14278,3366810357
14279,3363928647
14280,3363900825
14281,3363586360
14282,3363474510
14283,3363427399
14284,3362741135
14285,3362665698
14286,3362545577
14287,3362570002
14288,3362505124
14289,3362337423
14290,3362391715
14291,3362315520
14292,3361072335
14293,3361045302
14294,3360964296
14295,3360895244
14296,3360799072
14297,3360768453
14298,3360723686
14299,3360675579
14300,3360524384
14301,3359473438
14302,3359408672
14303,3359425352
14304,3357617930
14305,3357632540
14306,3357567823
14307,3357511741
14308,3357455479
14309,3357017670
14310,3356975991
14311,3356895120
14312,3356805716
14313,3356736067
14314,3356740567
14315,3354126450
14316,3354114452
14317,3354090079
14318,3354016055
14319,3352380926
14320,3352287266
14321,3352311561
14322,3352246684
14323,3352232936
14324,3352147856
14325,3352114545
14326,3352169851
14327,3349602875
14328,3349533255
14329,3347797481
14330,3346875167
14331,3346809706
14332,3346833765
14333,3346726826
14334,3346722621
14335,3346717188
14336,3346495718
14337,3346376459
14338,3365354617
14339,3364836624
14340,3360773789
14341,3336915944
14342,3336758173
14343,3336752927
14344,3334433503
14345,3333921438
14346,3333773079
14347,3327968657
14348,3327955081
14349,3327743131
14350,3327697858
14351,3327560767
14352,3327283662
14353,3327198432
14354,3326697449
14355,3326684258
14356,3326008232
14357,3325650780
14358,3324309727
14359,3324295315
14360,3324256986
14361,3323722346
14362,3323654170
14363,3323317258
14364,3323333669
14365,3323308806
14366,3323268052
14367,3323304252
14368,3322893933
14369,3322768054
14370,3322549875
14371,3322221607
14372,3322188004
14373,3322146352
14374,3321927128
14375,3321940849
14376,3321856843
14377,3321789054
14378,3321793293
14379,3321727296
14380,3321760799
14381,3321188051
14382,3321183401
14383,3321109439
14384,3320776973
14385,3320790458
14386,3320693460
14387,3320191830
14388,3320158020
14389,3320153928
14390,3320068260
14391,3319838230
14392,3319813236
14393,3319786283
14394,3373643190
14395,3373553711
14396,3373473461
14397,3373105401
14398,3371917515
14399,3371850692
14400,3371779829
14401,3367127670
14402,3366912554
14403,3366445209
14404,3365661499
14405,3362282474
14406,3362258254
14407,3362254747
14408,3362179064
14409,3360137931
14410,3360093095
14411,3360048468
14412,3359862930
14413,3352082318
14414,3352006913
14415,3351981869
14416,3346759693
14417,3346774761
14418,3346687236
14419,3346670429
14420,3346214862
14421,3346033825
14422,3344897815
14423,3344791525
14424,3342927661
14425,3341040819
14426,3339783934
14427,3338050470
14428,3338013001
14429,3332559839
14430,3332327100
14431,3332167823
14432,3332097897
14433,3332037810
14434,3331628261
14435,3331692049
14436,3331404336
14437,3331357811
14438,3330582146
14439,3330485030
14440,3330083470
14441,3330028752
14442,3330015543
14443,3329970419
14444,3329843549
14445,3328415319
14446,3328359388
14447,3327944868
14448,3327942720
14449,3327892187
14450,3327584343
14451,3326730318
14452,3326201151
14453,3326121204
14454,3325086818
14455,3324977294
14456,3324806681
14457,3324678021
14458,3324435688
14459,3320011180
14460,3376912178
14461,3376893383
14462,3376900060
14463,3376867256
14464,3333082169
14465,3329793217
14466,3323368799
14467,3320429109
14468,3320455213
14469,3318614421
14470,3316526930
14471,3316477221
14472,3315911244
14473,3361723506
14474,3355023806
14475,3354465534
14476,3333136200
14477,3329248581
14478,3329305937
14479,3329313461
14480,3329038108
14481,3329003263
14482,3325581863
14483,3325521584
14484,3324150558
14485,3324115470
14486,3324111836
14487,3324109811
14488,3324042695
14489,3323214872
14490,3323213576
14491,3323109650
14492,3323116960
14493,3317428055
14494,3317416805
14495,3317423271
14496,3316549281
14497,3316495906
14498,3315801009
14499,3315765200
14500,3315732107
14501,3315517295
14502,3315493699
14503,3315317647
14504,3380967221
14505,3381011093
14506,3380946020
14507,3380892006
14508,3380833436
14509,3380808092
14510,3379204135
14511,3379160316
14512,3379064199
14513,3378905925
14514,3378790833
14515,3376655573
14516,3370033321
14517,3369969451
14518,3369894915
14519,3369910022
14520,3369885365
14521,3369881797
14522,3369778790
14523,3369783175
14524,3369708739
14525,3367371218
14526,3367008607
14527,3365653917
14528,3365266143
14529,3363918019
14530,3380641843
14531,3378894956
14532,3378910358
14533,3378204397
14534,3376090835
14535,3375987072
14536,3375990721
14537,3375925801
14538,3374622926
14539,3374534783
14540,3374507203
14541,3374454388
14542,3374459778
14543,3373203099
14544,3373109596
14545,3368601039
14546,3368153965
14547,3368098637
14548,3368074855
14549,3367141718
14550,3365330504
14551,3365254098
14552,3348109305
14553,3344340073
14554,3343963197
14555,3343918445
14556,3343915326
14557,3339630535
14558,3335630674
14559,3334097353
14560,3334013912
14561,3333855879
14562,3332568426
14563,3331994762
14564,3331814888
14565,3329137678
14566,3329135678
14567,3328951634
14568,3328834184
14569,3326208267
14570,3326156788
14571,3326093981
14572,3325858504
14573,3324968429
14574,3324777633
14575,3323680310
14576,3323650534
14577,3322922068
14578,3322550246
14579,3322472035
14580,3322285742
14581,3322303122
14582,3321971200
14583,3321527694
14584,3321009153
14585,3321055219
14586,3320662127
14587,3319842377
14588,3319783696
14589,3382450554
14590,3364659755
14591,3364587462
14592,3363035681
14593,3349671267
14594,3349651463
14595,3348954062
14596,3348950579
14597,3345624837
14598,3345630141
14599,3343082316
14600,3340658094
14601,3340355814
14602,3336734120
14603,3336525049
14604,3335703250
14605,3335644476
14606,3333714818
14607,3382415693
14608,3381061548
14609,3380996991
14610,3380990518
14611,3377431719
14612,3377369389
14613,3373222005
14614,3372063996
14615,3367551171
14616,3366213393
14617,3366211419
14618,3366118681
14619,3366154818
14620,3366121765
14621,3366086249
14622,3365988977
14623,3365934326
14624,3365845267
14625,3365271968
14626,3364329653
14627,3364350737
14628,3364254151
14629,3364158463
14630,3362312810
14631,3362208629
14632,3361385721
14633,3361289535
14634,3361256543
14635,3361129395
14636,3358476344
14637,3356765710
14638,3356751087
14639,3356688167
14640,3355785271
14641,3355705252
14642,3355637296
14643,3355609469
14644,3355542565
14645,3355304129
14646,3355198884
14647,3355212815
14648,3354785619
14649,3353866900
14650,3352745207
14651,3352708928
14652,3352686613
14653,3352683672
14654,3351709432
14655,3351637658
14656,3350568317
14657,3350437827
14658,3350411332
14659,3350149684
14660,3349976317
14661,3349969913
14662,3349922612
14663,3349856310
14664,3373490755
14665,3372141413
14666,3371938109
14667,3371866353
14668,3371822986
14669,3370230675
14670,3370131448
14671,3369674490
14672,3369651195
14673,3369579565
14674,3368659662
14675,3364346966
14676,3364227302
14677,3360357658
14678,3359160024
14679,3358072185
14680,3357831694
14681,3357590790
14682,3357514659
14683,3356374453
14684,3355920356
14685,3355823329
14686,3355625980
14687,3355423234
14688,3355381839
14689,3355309832
14690,3353796031
14691,3352452773
14692,3352410895
14693,3352374322
14694,3351698673
14695,3350559721
14696,3349703324
14697,3349653238
14698,3349553264
14699,3349230048
14700,3348919223
14701,3348893202
14702,3346199001
14703,3346132697
14704,3372592513
14705,3352596590
14706,3382037029
14707,3381942969
14708,3381767627
14709,3380420142
14710,3380338471
14711,3380386444
14712,3380373674
14713,3380323029
14714,3380379801
14715,3380193301
14716,3380221516
14717,3380169521
14718,3380167349
14719,3375858060
14720,3375644632
14721,3375672043
14722,3374642249
14723,3373881218
14724,3373846729
14725,3373872172
14726,3372764779
14727,3372751244
14728,3372541162
14729,3372469229
14730,3371940650
14731,3371838559
14732,3371779780
14733,3370626934
14734,3367641966
14735,3367579784
14736,3367414810
14737,3367390483
14738,3367333690
14739,3366533271
14740,3366509036
14741,3366480218
14742,3366399489
14743,3366454525
14744,3366213101
14745,3366180249
14746,3365996851
14747,3365938658
14748,3365896269
14749,3364606754
14750,3364585700
14751,3364622214
14752,3364582461
14753,3362998918
14754,3362994458
14755,3361023576
14756,3356887945
14757,3356882314
14758,3356808358
14759,3356664257
14760,3353545022
14761,3353495139
14762,3352074559
14763,3349927539
14764,3349622048
14765,3349531961
14766,3349002457
14767,3349000100
14768,3348576338
14769,3348354195
14770,3361075603
14771,3357496762
14772,3357103982
14773,3352236834
14774,3352147482
14775,3339831890
14776,3338104402
14777,3334666347
14778,3334588807
14779,3334045704
14780,3333226615
14781,3329678000
14782,3341012825
14783,3322901942
14784,3322766514
14785,3322699934
14786,3382515806
14787,3380670225
14788,3380632917
14789,3380592118
14790,3380033286
14791,3379917186
14792,3378169944
14793,3378069050
14794,3378023231
14795,3378005816
14796,3375417962
14797,3375423357
14798,3375374068
14799,3375236849
14800,3375231403
14801,3374462057
14802,3374409549
14803,3374405768
14804,3373607707
14805,3373573159
14806,3373511369
14807,3373240801
14808,3373025261
14809,3371657695
14810,3371621921
14811,3366406361
14812,3362697971
14813,3362721378
14814,3355622797
14815,3353898442
14816,3353858408
14817,3353132168
14818,3352945300
14819,3352145352
14820,3352171633
14821,3352071863
14822,3351964278
14823,3351879953
14824,3351795792
14825,3351748762
14826,3350607608
14827,3350535309
14828,3349798704
